Testing time with compiler optimizations
Size of N=20: 
0.12583099999999999841	5.24001
0.13260099999999999665	5.24001
0.12176800000000000124	5.24001
0.12468899999999999428	5.24001
0.12044599999999999751	5.24001
0.12177899999999997060	5.24001
0.12492699999999999638	4.26821
0.12113400000000000556	4.26821
0.12107999999999999319	4.26821
0.12403999999999999748	4.26821

Size of N=200: 
0.26563700000000001200	48.7871
0.24911000000000005361	48.7871
0.25384400000000001407	51.9532
0.25092199999999997839	51.9532
0.25065199999999998592	51.9532
0.25149699999999997058	51.9532
0.25186900000000000954	45.4364
0.24943000000000001282	45.4364
0.25031700000000001172	45.4364
0.25602400000000002933	45.4364

Size of N=1000: 
1.41202800000000006087	233.658
1.38878000000000012548	237.515
1.39691900000000002180	247.032
1.39643199999999989558	243.687
1.39308299999999984919	248.533
1.40716299999999994164	244.13
1.39146400000000003416	254.296
1.40501100000000000989	250.359
1.37701200000000012480	253.415
1.39161500000000004640	249.591

Size of N=10000: 
1.45097800000000010101	2497.98
1.44912900000000011147	2521.11
1.43551999999999990720	2484.69
1.40846999999999988873	2528.62
1.40793900000000005157	2483.31
1.42491699999999998916	2503.54
1.40934000000000003716	2524.74
1.44729200000000002291	2510.7
1.43270799999999987051	2532.57
1.42704800000000009419	2548.32

Size of N=100000: 
1.44344500000000008910	25030.5
1.42732599999999987261	25070.3
1.43117500000000008598	24881.5
1.41829699999999991888	24962.8
1.43497000000000007880	24999.1
1.42050600000000004641	24899.3
1.42780899999999988381	25082.7
1.43150299999999996992	24880.4
1.46206600000000008777	25083.2
1.43970799999999998775	25055.9

Size of N=1000000: 
1.45916200000000007009	2.47041e+06
1.46918499999999996319	2.47076e+06
1.42623299999999986198	2.47235e+06
1.45243600000000006034	2.47066e+06
1.44734000000000007091	2.47121e+06
1.45639899999999999913	2.47049e+06
1.45838500000000004242	2.47002e+06
1.43460499999999990806	2.47015e+06
1.45912799999999998057	2.47034e+06
1.47541400000000000325	2.47092e+06

