Size of N=20:
0,00003100000000000000	4,0551
0,00003200000000000000	4,0551
0,00003200000000000000	4,0551
0,00003200000000000000	4,0551
0,00003200000000000000	4,0551
0,00003200000000000000	4,0551
0,00003100000000000000	4,0551
0,00003100000000000000	4,0551
0,00003200000000000000	4,0551
0,00003100000000000000	4,0551

Size of N=200:
0,00030499999999999999	49,33
0,00030499999999999999	49,33
0,00030499999999999999	49,33
0,00032100000000000000	49,33
0,00030499999999999999	49,33
0,00030400000000000002	49,33
0,00030800000000000001	49,33
0,00030499999999999999	49,33
0,00030499999999999999	49,33
0,00030499999999999999	49,33

Size of N=1000:
0,00154199999999999997	250,239
0,00165099999999999991	250,239
0,00160199999999999991	250,239
0,00154300000000000010	250,239
0,00168300000000000003	250,239
0,00155700000000000001	250,239
0,00161999999999999991	250,239
0,00162700000000000019	250,239
0,00159399999999999993	250,239
0,00160199999999999991	250,239

Size of N=10000:
0,01752400000000000138	2521,48
0,01575299999999999964	2521,48
0,01705699999999999925	2521,48
0,01771400000000000058	2521,48
0,01528599999999999924	2521,48
0,01588900000000000035	2521,48
0,01384699999999999993	2521,48
0,01332700000000000030	2521,48
0,01324299999999999956	2521,48
0,01322800000000000017	2521,48

Size of N=100000:
0,14907999999999999030	24971,3
0,13506699999999999262	24971,3
0,12899499999999997080	24971,3
0,13782700000000000506	25036,8
0,13839299999999998825	25036,8
0,13025500000000000966	25036,8
0,13169900000000001050	25036,8
0,12947800000000000975	25036,8
0,13444400000000000794	25036,8
0,12792999999999998817	25036,8

Size of N=1000000:
1,31427899999999997505	249958
1,35738399999999992396	250145
1,33754399999999984416	250013
1,28210299999999999265	250077
1,29754000000000013770	249978
1,28432699999999999640	250270
1,28163000000000004697	249986
1,29361300000000012389	250177
1,32369300000000000850	250176
1,34578400000000009129	249989
