Size of N=20: 
0.15725700000000000789	3.62524
0.15858700000000000574	3.62524
0.15047399999999999665	3.62524
0.16954000000000002402	3.62524
0.18510499999999999177	4.72449
0.16747100000000000875	4.72449
0.16311400000000000898	4.72449
0.14969499999999999473	4.72449
0.15430299999999999572	4.72449
0.15795899999999996055	4.72449

Size of N=200: 
0.16531899999999999373	46.6513
0.16696199999999999930	46.6513
0.17102200000000000735	46.6513
0.16313300000000000023	46.6513
0.16669500000000000983	46.6513
0.16227100000000005409	46.6513
0.15813299999999999579	50.6999
0.16676499999999999657	50.6999
0.16425899999999998835	50.6999
0.15971699999999999786	50.6999

Size of N=1000: 
0.83145000000000002238	252.079
0.79722800000000004772	245.827
0.79974199999999995292	247.167
0.81510300000000002196	250.28
0.79777200000000003666	254.91
0.80334700000000003328	254.91
0.80632499999999995843	256.302
0.79636700000000004707	245.433
0.84149399999999996425	255.279
0.81469499999999994699	255.153

Size of N=10000: 
0.84411300000000000221	2465.78
0.83185399999999998233	2465.78
0.86502699999999999037	2529.25
0.82050699999999998635	2492.38
0.84356600000000003803	2504.32
0.83937099999999997824	2501.24
0.84640000000000004121	2515.39
0.83406100000000005235	2474.95
0.83971899999999999320	2474.95
0.83598799999999995336	2518.28

Size of N=100000: 
0.85226999999999997204	25000.2
0.83262000000000002675	25082.5
0.83299699999999998745	25076.7
0.82107499999999999929	25031.6
0.84291599999999999859	25031.6
0.82025799999999993162	24902.2
0.83944700000000005424	25043.8
0.81555599999999994765	24945
0.82696300000000000363	25199.2
0.84024500000000001965	24883.4

Size of N=1000000: 
1.03382200000000001872	2.49666e+06
1.03283300000000011210	2.49715e+06
1.00374000000000007660	2.49911e+06
1.01794600000000001749	2.49866e+06
1.03899699999999994837	2.49903e+06
1.03580399999999994698	2.49754e+06
1.05156500000000008299	2.49821e+06
1.02865800000000007230	2.49828e+06
1.03671800000000002839	2.49834e+06
1.05645999999999995467	2.49771e+06

